SupplierID,PurchaseOrderID,TransactionAmount,IsFinalized,SupplierName,SupplierCategoryID,PersonID,Goods_Category
7,1027.0,109788372.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1028.0,303708744.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1029.0,109857218.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1030.0,303624288.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1031.0,109966183.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1032.0,303733584.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1033.0,110086534.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1034.0,303877656.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1035.0,110056230.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1036.0,208656.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1037.0,304128540.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1038.0,110274159.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1039.0,304958196.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1040.0,110199265.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1041.0,305420220.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1042.0,109967716.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1043.0,307976256.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1044.0,110622250.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1045.0,308907756.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1046.0,111411622.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1047.0,779976.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1048.0,98326.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1049.0,309851676.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1050.0,111169267.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1051.0,309618180.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1052.0,110937718.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1053.0,310934700.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1054.0,111099466.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1055.0,311451372.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1056.0,110931508.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1057.0,311729580.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1058.0,111986463.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1059.0,1778543.9999999998,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1060.0,298080.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1061.0,314899164.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1062.0,113578664.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1063.0,315515196.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1064.0,113980536.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1065.0,315631944.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1066.0,113919264.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1067.0,316928592.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1068.0,114439122.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1069.0,317370744.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1070.0,114207573.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1071.0,1023408.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1072.0,47692.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1073.0,319670928.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1074.0,114196269.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1075.0,320922864.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1076.0,114466489.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1077.0,322388424.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1078.0,114333264.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1079.0,322954776.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1080.0,114724285.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1081.0,323466480.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1082.0,115407676.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1083.0,243432.00000000003,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1084.0,211140.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1085.0,323806788.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1086.0,116871912.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1087.0,325639980.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1088.0,117295516.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1089.0,326437344.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1090.0,117507402.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1091.0,326782620.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1092.0,119007943.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1093.0,326603772.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1094.0,119480194.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1095.0,926532.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1096.0,994428.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1097.0,327828384.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1098.0,120243070.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1099.0,328831920.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1100.0,120715322.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1101.0,328404672.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1102.0,120741073.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1103.0,329507568.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1104.0,121198831.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1105.0,330297480.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1106.0,121268509.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1107.0,1661796.0000000002,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1108.0,129376.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1109.0,332783964.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1110.0,121479688.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1111.0,334145196.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1112.0,121602110.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1113.0,334751292.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1114.0,122653958.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1115.0,335511396.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1116.0,123527293.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1117.0,335262996.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1118.0,124200165.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1119.0,660744.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1120.0,1147816.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1121.0,336038004.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1122.0,125820147.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1123.0,335712600.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1124.0,125726252.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1125.0,336738492.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1126.0,126321832.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1127.0,336976956.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1128.0,126169772.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1129.0,338333220.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1130.0,127226797.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1131.0,588708.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1132.0,129376.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1133.0,339418728.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1134.0,127669485.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1135.0,339905592.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1136.0,127917018.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1137.0,341237016.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1138.0,128176635.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1139.0,342297684.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1140.0,128104063.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1141.0,342387108.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1142.0,129183858.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1143.0,1003536.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1144.0,485870.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1145.0,344419020.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1146.0,130627101.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1147.0,344232720.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1148.0,131084863.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1149.0,343994256.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1150.0,131956621.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1151.0,344809008.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1152.0,132923023.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1153.0,344550672.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1154.0,132691471.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1155.0,104328.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1156.0,517665.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1157.0,344120940.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1158.0,132938258.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1159.0,345161736.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1160.0,133288624.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1161.0,345678408.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1162.0,134716719.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1163.0,345723120.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1164.0,134544164.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1165.0,346018716.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1166.0,134837067.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1167.0,909144.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1168.0,347981076.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1169.0,136072112.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1170.0,349354728.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1171.0,136968962.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1172.0,349993116.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1173.0,137142262.79999998,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1174.0,349650324.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1175.0,138107170.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1176.0,349836624.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1177.0,138427275.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1178.0,606096.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1179.0,563040.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1180.0,351354348.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1181.0,140117886.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1182.0,351399060.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1183.0,140140699.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1184.0,352683288.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1185.0,141117033.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1186.0,354531384.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1187.0,142745461.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1188.0,355768416.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1189.0,143145014.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1190.0,645840.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1191.0,478998.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1192.0,356319864.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1193.0,143965231.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1194.0,356612976.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1195.0,144475941.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1196.0,357658740.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1197.0,144441039.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1198.0,358197768.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1199.0,144866343.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1200.0,358341840.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1201.0,144843573.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1202.0,278208.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1203.0,79488.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1204.0,358729344.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1205.0,144894369.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1206.0,359951472.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1207.0,145366621.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1208.0,360736416.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1209.0,145174399.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1210.0,362296368.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1211.0,145492311.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1212.0,362907432.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1213.0,145789646.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1214.0,876851.9999999999,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1215.0,364430124.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1216.0,145598086.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1217.0,364825080.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1218.0,146317082.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1219.0,365905620.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1220.0,148101505.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1221.0,366506748.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1222.0,148199166.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1223.0,367070616.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1224.0,148096990.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1225.0,317952.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1226.0,367435764.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1227.0,148126550.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1228.0,367624548.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1229.0,149451642.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1230.0,368590824.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1231.0,150737360.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1232.0,369589392.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1233.0,150719184.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1234.0,369812952.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1235.0,150968908.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1236.0,591192.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1237.0,371971548.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1238.0,150505808.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1239.0,373407300.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1240.0,150365048.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1241.0,374063076.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1242.0,150310483.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1243.0,375434244.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1244.0,150651000.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1245.0,375006996.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1246.0,151624188.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1247.0,452088.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1248.0,779356.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1249.0,375921108.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1250.0,153086932.79999998,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1251.0,377028972.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1252.0,153870138.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1253.0,377726976.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1254.0,154395172.79999998,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1255.0,378812484.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1256.0,155132258.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1257.0,378981396.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1258.0,155027890.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1259.0,650808.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1260.0,181663.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1261.0,379468260.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1262.0,155045361.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1263.0,381326292.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1264.0,156054816.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1265.0,381631824.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1266.0,156148754.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1267.0,381606984.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1268.0,156113852.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1269.0,381780864.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1270.0,155952684.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
7,1271.0,329875.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1272.0,382175820.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1273.0,156312903.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1274.0,383152032.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1275.0,156393054.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1276.0,383534568.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1277.0,156819931.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1278.0,385944048.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1279.0,157128732.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1280.0,385591320.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1281.0,157152826.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1282.0,740231.9999999999,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1283.0,563040.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1284.0,386376264.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1285.0,157744558.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1286.0,386281872.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1287.0,157748986.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1288.0,386296776.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1289.0,157801276.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1290.0,386286840.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1291.0,157914835.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1292.0,386247096.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1293.0,158735880.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1294.0,963792.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1295.0,389334708.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1296.0,158624679.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1297.0,389607948.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1298.0,159897524.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1299.0,390698424.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1300.0,159969312.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1301.0,391038732.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1302.0,160019280.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1303.0,392896764.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1304.0,161597077.20000002,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1305.0,680616.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1306.0,284500.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1307.0,393863040.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1308.0,161495686.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1309.0,395199432.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1310.0,162742118.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1311.0,396009216.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1312.0,163199876.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1313.0,397124532.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1314.0,163027321.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1315.0,397825020.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1316.0,162882795.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1317.0,501768.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1318.0,174873.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1319.0,398465892.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1320.0,162601480.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1321.0,399062052.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1322.0,162417625.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1323.0,400033296.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1324.0,163521680.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1325.0,399762540.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1326.0,163734228.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1327.0,399504204.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1328.0,164460837.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1329.0,665712.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1330.0,158976.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1331.0,401056704.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1332.0,164165738.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1333.0,401106384.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1334.0,164497104.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1335.0,401377140.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1336.0,164498594.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1337.0,402790536.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1338.0,164590876.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1339.0,403183008.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1340.0,164998749.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1341.0,765071.9999999999,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1342.0,463100.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1343.0,404752896.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1344.0,166447044.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1345.0,405483192.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1346.0,167189554.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1347.0,407030724.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1348.0,167595894.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1349.0,407045628.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1350.0,167384008.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1351.0,407542428.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1352.0,167429426.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1353.0,1294164.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1354.0,1407600.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1355.0,408195720.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1356.0,168846174.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1357.0,407795796.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1358.0,168614625.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1359.0,407358612.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1360.0,168383073.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1361.0,408409344.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
