,SupplierTransactionID,SupplierID,PurchaseOrderID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized
1876,254328,7,1595.0,7021.0,2019-06-21,190052784.0,28507917.6,218560701.60000002,0.0,2019-06-24,1
1877,254805,4,1596.0,4781.0,2019-06-24,431993520.0,64799027.99999999,496792548.0,0.0,2019-06-24,1
1878,254809,7,1597.0,358.0,2019-06-24,189989676.0,28498453.2,218488129.2,0.0,2019-06-24,1
1879,254813,4,1598.0,2956.0,2019-06-24,723600.0,108540.0,832140.0,0.0,2019-06-24,1
1880,254815,7,1599.0,8655.0,2019-06-24,82944.0,12441.6,95385.59999999999,0.0,2019-06-24,1
1881,254816,4,,,2019-06-24,0.0,0.0,2480524884.0,0.0,2019-06-24,1
1882,254817,7,,,2019-06-24,0.0,0.0,1090772056.8,0.0,2019-06-24,1
1883,255193,4,1600.0,6175.0,2019-06-25,433166400.0,64974960.0,498141360.0,0.0,2019-07-01,1
1884,255197,7,1601.0,4706.0,2019-06-25,189694871.99999997,28454230.8,218149102.79999998,0.0,2019-07-01,1
1885,255529,4,1602.0,9255.0,2019-06-26,434058480.0,65108772.00000001,499167252.0,0.0,2019-07-01,1
1886,255533,7,1603.0,6790.0,2019-06-26,190503036.0,28575457.200000003,219078493.2,0.0,2019-07-01,1
1887,255810,4,1604.0,9090.0,2019-06-27,435322080.0,65298312.00000001,500620392.0,0.0,2019-07-01,1
1888,255814,7,1605.0,3984.0,2019-06-27,190876248.00000003,28631437.200000003,219507685.2,0.0,2019-07-01,1
1889,256295,4,1606.0,4373.0,2019-06-28,436337280.0,65450592.00000001,501787872.0,0.0,2019-07-01,1
1890,256299,7,1607.0,6794.0,2019-06-28,191397491.99999997,28709625.6,220107117.60000002,0.0,2019-07-01,1
1891,256930,4,1608.0,7084.0,2019-07-01,438071760.0,65710764.0,503782523.99999994,0.0,2019-07-01,1
1892,256934,7,1609.0,5693.0,2019-07-01,191631636.0,28744747.200000003,220376383.2,0.0,2019-07-01,1
1893,256936,4,1610.0,5147.0,2019-07-01,129600.0,19440.0,149040.0,0.0,2019-07-01,1
1894,256938,7,1611.0,3003.0,2019-07-01,27648.0,4147.2,31795.199999999997,0.0,2019-07-01,1
1895,256939,4,,,2019-07-01,0.0,0.0,2503648440.0,0.0,2019-07-01,1
1896,256940,7,,,2019-07-01,0.0,0.0,1097250577.2,0.0,2019-07-01,1
1897,257129,4,1612.0,9320.0,2019-07-02,437657040.0,65648556.0,503305596.00000006,0.0,2019-07-08,1
1898,257133,7,1613.0,802.0,2019-07-02,191438208.00000003,28715731.2,220153939.2,0.0,2019-07-08,1
1899,257391,4,1614.0,8615.0,2019-07-03,438002640.0,65700396.0,503703036.00000006,0.0,2019-07-08,1
1900,257395,7,1615.0,4188.0,2019-07-03,191546100.0,28731916.8,220278016.8,0.0,2019-07-08,1
1901,257771,4,1616.0,9563.0,2019-07-04,439769520.0,65965427.99999999,505734948.0,0.0,2019-07-08,1
1902,257775,7,1617.0,9891.0,2019-07-04,191434248.00000003,28715137.200000003,220149385.2,0.0,2019-07-08,1
1903,258112,4,1618.0,6889.0,2019-07-05,440506080.0,66075912.00000001,506581992.0,0.0,2019-07-08,1
1904,258116,7,1619.0,5151.0,2019-07-05,191538900.0,28730836.8,220269736.8,0.0,2019-07-08,1
1905,258780,4,1620.0,3647.0,2019-07-08,442100160.0,66315024.0,508415183.99999994,0.0,2019-07-08,1
1906,258784,7,1621.0,9839.0,2019-07-08,191888351.99999997,28783252.799999997,220671604.8,0.0,2019-07-08,1
1907,258791,4,1622.0,8991.0,2019-07-08,1280880.0,192132.00000000003,1473012.0,0.0,2019-07-08,1
1908,258793,7,1623.0,2439.0,2019-07-08,55296.0,8294.4,63590.399999999994,0.0,2019-07-08,1
1909,258794,4,,,2019-07-08,0.0,0.0,2529213768.0,0.0,2019-07-08,1
1910,258795,7,,,2019-07-08,0.0,0.0,1101586273.2,0.0,2019-07-08,1
1911,259246,4,1624.0,1077.0,2019-07-09,443743920.0,66561587.99999999,510305508.0,0.0,2019-07-15,1
1912,259250,7,1625.0,1077.0,2019-07-09,192469500.0,28870426.8,221339926.8,0.0,2019-07-15,1
1913,259690,4,1626.0,3483.0,2019-07-10,444519360.0,66677904.0,511197263.99999994,0.0,2019-07-15,1
1914,259694,7,1627.0,3461.0,2019-07-10,192597768.00000003,28889665.200000003,221487433.2,0.0,2019-07-15,1
1915,260053,4,1628.0,9319.0,2019-07-11,444562560.0,66684384.0,511246943.99999994,0.0,2019-07-15,1
1916,260057,7,1629.0,212.0,2019-07-11,193311720.0,28996758.0,222308478.00000003,0.0,2019-07-15,1
1917,260386,4,1630.0,4681.0,2019-07-12,445102560.0,66765384.0,511867943.99999994,0.0,2019-07-15,1
1918,260390,7,1631.0,6644.0,2019-07-12,194348771.99999997,29152317.6,223501089.6,0.0,2019-07-15,1
1919,261138,4,1632.0,4900.0,2019-07-15,447819840.0,67172976.0,514992816.00000006,0.0,2019-07-15,1
1920,261142,7,1633.0,8096.0,2019-07-15,194467824.0,29170173.599999998,223637997.60000002,0.0,2019-07-15,1
1921,261144,7,1634.0,7833.0,2019-07-15,96768.0,14515.2,111283.2,0.0,2019-07-15,1
1922,261145,4,,,2019-07-15,0.0,0.0,2559610476.0,0.0,2019-07-15,1
1923,261146,7,,,2019-07-15,0.0,0.0,1112386208.4,0.0,2019-07-15,1
1924,261371,4,1635.0,124.0,2019-07-16,447305760.0,67095864.0,514401623.99999994,0.0,2019-07-22,1
1925,261375,7,1636.0,8040.0,2019-07-16,194300136.0,29145020.4,223445156.4,0.0,2019-07-22,1
1926,261755,4,1637.0,7823.0,2019-07-17,447631920.0,67144788.0,514776708.0,0.0,2019-07-22,1
1927,261759,7,1638.0,9365.0,2019-07-17,195612948.00000003,29341943.999999996,224954891.99999997,0.0,2019-07-22,1
1928,261996,4,1639.0,4280.0,2019-07-18,447333840.0,67100076.0,514433916.00000006,0.0,2019-07-22,1
1929,262000,7,1640.0,7759.0,2019-07-18,195548400.0,29332260.0,224880660.0,0.0,2019-07-22,1
1930,262464,4,1641.0,1141.0,2019-07-19,447813360.0,67172004.0,514985363.99999994,0.0,2019-07-22,1
1931,262468,7,1642.0,6474.0,2019-07-19,195975324.0,29396300.4,225371624.4,0.0,2019-07-22,1
1932,263045,4,1643.0,2472.0,2019-07-22,447580080.0,67137012.0,514717092.0,0.0,2019-07-22,1
1933,263049,7,1644.0,5594.0,2019-07-22,196478676.0,29471803.2,225950479.2,0.0,2019-07-22,1
1934,263052,4,1645.0,4631.0,2019-07-22,369360.0,55404.0,424764.00000000006,0.0,2019-07-22,1
1935,263055,7,1646.0,74.0,2019-07-22,1010700.0,151606.8,1162306.8,0.0,2019-07-22,1
1936,263056,4,,,2019-07-22,0.0,0.0,2573739468.0,0.0,2019-07-22,1
1937,263057,7,,,2019-07-22,0.0,0.0,1125765118.8,0.0,2019-07-22,1
1938,263452,4,1647.0,8769.0,2019-07-23,449038080.0,67355712.0,516393792.0,0.0,2019-07-29,1
1939,263456,7,1648.0,6119.0,2019-07-23,197699831.99999997,29654974.799999997,227354806.8,0.0,2019-07-29,1
1940,263941,4,1649.0,3853.0,2019-07-24,450893520.0,67634028.0,518527548.0,0.0,2019-07-29,1
1941,263945,7,1650.0,7935.0,2019-07-24,198132228.00000003,29719836.000000004,227852064.0,0.0,2019-07-29,1
1942,264469,4,1651.0,5801.0,2019-07-25,452258640.0,67838796.0,520097436.00000006,0.0,2019-07-29,1
1943,264473,7,1652.0,3080.0,2019-07-25,198088776.0,29713316.400000002,227802092.39999998,0.0,2019-07-29,1
1944,264697,4,1653.0,5716.0,2019-07-26,452399040.0,67859856.0,520258896.00000006,0.0,2019-07-29,1
1945,264701,7,1654.0,9113.0,2019-07-26,197997300.0,29699596.8,227696896.8,0.0,2019-07-29,1
1946,265271,4,1655.0,1334.0,2019-07-29,452243520.0,67836528.0,520080048.0,0.0,2019-07-29,1
1947,265275,7,1656.0,8081.0,2019-07-29,198717191.99999997,29807578.8,228524770.8,0.0,2019-07-29,1
1948,265281,4,1657.0,3019.0,2019-07-29,1131840.0,169776.0,1301616.0,0.0,2019-07-29,1
1949,265282,4,,,2019-07-29,0.0,0.0,2596659336.0,0.0,2019-07-29,1
1950,265283,7,,,2019-07-29,0.0,0.0,1139230630.8,0.0,2019-07-29,1
1951,265556,4,1658.0,437.0,2019-07-30,453751200.0,68062680.0,521813880.0,0.0,2019-08-05,1
1952,265560,7,1659.0,5908.0,2019-07-30,198854064.0,29828109.6,228682173.6,0.0,2019-08-05,1
1953,265989,4,1660.0,773.0,2019-07-31,455697360.0,68354604.0,524051963.99999994,0.0,2019-08-05,1
1954,265993,7,1661.0,4254.0,2019-07-31,201701916.0,30255289.2,231957205.2,0.0,2019-08-05,1
1955,266400,4,1662.0,7024.0,2019-08-01,456358320.0,68453748.0,524812068.0,0.0,2019-08-05,1
1956,266404,7,1663.0,8828.0,2019-08-01,201709188.00000003,30256380.0,231965568.00000003,0.0,2019-08-05,1
1957,266620,4,1664.0,3820.0,2019-08-02,456675840.0,68501376.0,525177216.00000006,0.0,2019-08-05,1
1958,266624,7,1665.0,4332.0,2019-08-02,201765780.0,30264868.8,232030648.79999998,0.0,2019-08-05,1
1959,267284,4,1666.0,752.0,2019-08-05,458362800.0,68754420.0,527117220.0,0.0,2019-08-05,1
1960,267288,7,1667.0,756.0,2019-08-05,202090931.99999997,30313641.599999998,232404573.6,0.0,2019-08-05,1
1961,267291,4,1668.0,5191.0,2019-08-05,514080.0,77112.0,591192.0,0.0,2019-08-05,1
1962,267293,7,1669.0,5571.0,2019-08-05,85500.0,12826.800000000001,98326.8,0.0,2019-08-05,1
1963,267294,4,,,2019-08-05,0.0,0.0,2623563540.0,0.0,2019-08-05,1
1964,267295,7,,,2019-08-05,0.0,0.0,1157138496.0,0.0,2019-08-05,1
1965,267511,4,1670.0,9053.0,2019-08-06,458475120.0,68771268.0,527246388.0,0.0,2019-08-12,1
1966,267515,7,1671.0,6296.0,2019-08-06,201716460.0,30257470.8,231973930.8,0.0,2019-08-12,1
1967,268024,4,1672.0,5612.0,2019-08-07,460229040.0,69034356.0,529263396.00000006,0.0,2019-08-12,1
1968,268028,7,1673.0,1430.0,2019-08-07,202244111.99999997,30336616.8,232580728.79999998,0.0,2019-08-12,1
1969,268285,4,1674.0,6102.0,2019-08-08,460248480.0,69037272.0,529285752.0,0.0,2019-08-12,1
1970,268289,7,1675.0,1909.0,2019-08-08,202333464.0,30350019.6,232683483.6,0.0,2019-08-12,1
1971,268665,4,1676.0,7499.0,2019-08-09,460626480.0,69093972.0,529720452.0,0.0,2019-08-12,1
1972,268669,7,1677.0,6723.0,2019-08-09,202351140.0,30352672.799999997,232703812.79999998,0.0,2019-08-12,1
1973,269308,4,1678.0,3190.0,2019-08-12,460496880.0,69074532.0,529571412.0,0.0,2019-08-12,1
1974,269312,7,1679.0,1101.0,2019-08-12,203823936.0,30573590.4,234397526.4,0.0,2019-08-12,1
1975,269315,4,1680.0,1007.0,2019-08-12,133920.0,20088.0,154008.0,0.0,2019-08-12,1
1976,269317,7,1681.0,1195.0,2019-08-12,41472.0,6220.8,47692.799999999996,0.0,2019-08-12,1
1977,269318,4,,,2019-08-12,0.0,0.0,2645241408.0,0.0,2019-08-12,1
1978,269319,7,,,2019-08-12,0.0,0.0,1164387175.2,0.0,2019-08-12,1
1979,269592,4,1682.0,5429.0,2019-08-13,460851120.0,69127668.0,529978788.0,0.0,2019-08-19,1
1980,269596,7,1683.0,36.0,2019-08-13,203618771.99999997,30542817.6,234161589.6,0.0,2019-08-19,1
1981,269871,4,1684.0,5045.0,2019-08-14,461080080.0,69162012.0,530242092.0,0.0,2019-08-19,1
1982,269875,7,1685.0,5633.0,2019-08-14,203907024.0,30586053.599999998,234493077.60000002,0.0,2019-08-19,1
1983,270327,4,1686.0,1969.0,2019-08-15,461676240.0,69251436.0,530927676.00000006,0.0,2019-08-19,1
1984,270331,7,1687.0,3042.0,2019-08-15,204096491.99999997,30614475.6,234710967.60000002,0.0,2019-08-19,1
1985,270630,4,1688.0,3774.0,2019-08-16,462654720.0,69398208.0,532052928.0,0.0,2019-08-19,1
1986,270634,7,1689.0,4125.0,2019-08-16,204576911.99999997,30686536.8,235263448.79999998,0.0,2019-08-19,1
1987,271312,4,1690.0,1276.0,2019-08-19,463637520.0,69545628.0,533183148.0,0.0,2019-08-19,1
1988,271316,7,1691.0,472.0,2019-08-19,205137576.0,30770636.400000002,235908212.39999998,0.0,2019-08-19,1
1989,271319,4,1692.0,476.0,2019-08-19,464400.0,69660.0,534060.0,0.0,2019-08-19,1
1990,271321,7,1693.0,4523.0,2019-08-19,102600.0,15390.0,117990.0,0.0,2019-08-19,1
1991,271322,4,,,2019-08-19,0.0,0.0,2656918692.0,0.0,2019-08-19,1
1992,271323,7,,,2019-08-19,0.0,0.0,1174655286.0,0.0,2019-08-19,1
1993,271829,4,1694.0,7916.0,2019-08-20,465827760.0,69874164.0,535701923.99999994,0.0,2019-08-26,1
1994,271833,7,1695.0,2284.0,2019-08-20,206142444.0,30921368.400000002,237063812.39999998,0.0,2019-08-26,1
1995,272213,4,1696.0,7224.0,2019-08-21,466153920.0,69923088.0,536077008.0,0.0,2019-08-26,1
1996,272217,7,1697.0,4742.0,2019-08-21,205941096.0,30891164.4,236832260.4,0.0,2019-08-26,1
1997,272746,4,1698.0,6310.0,2019-08-22,467778240.0,70166736.0,537944976.0,0.0,2019-08-26,1
1998,272750,7,1699.0,2613.0,2019-08-22,206390520.0,30958578.0,237349098.00000003,0.0,2019-08-26,1
1999,273140,4,1700.0,9148.0,2019-08-23,468633600.0,70295040.0,538928640.0,0.0,2019-08-26,1
2000,273144,7,1701.0,9454.0,2019-08-23,207217764.0,31082666.400000002,238300430.4,0.0,2019-08-26,1
2001,273580,4,1702.0,3884.0,2019-08-26,469666080.0,70449912.0,540115992.0,0.0,2019-08-26,1
2002,273584,7,1703.0,825.0,2019-08-26,207322416.0,31098362.4,238420778.39999998,0.0,2019-08-26,1
2003,273588,4,1704.0,3439.0,2019-08-26,660960.0,99143.99999999999,760104.0,0.0,2019-08-26,1
2004,273590,7,1705.0,2636.0,2019-08-26,489600.0,73440.0,563040.0,0.0,2019-08-26,1
2005,273591,4,,,2019-08-26,0.0,0.0,2689528644.0,0.0,2019-08-26,1
2006,273592,7,,,2019-08-26,0.0,0.0,1188529419.6,0.0,2019-08-26,1
2007,273950,4,1706.0,4258.0,2019-08-27,470348640.0,70552296.0,540900936.0,0.0,2019-09-02,1
2008,273954,7,1707.0,6334.0,2019-08-27,208370736.0,31255610.4,239626346.4,0.0,2019-09-02,1
2009,274184,4,1708.0,8801.0,2019-08-28,470521440.0,70578216.0,541099656.0,0.0,2019-09-02,1
2010,274188,7,1709.0,3413.0,2019-08-28,208658988.00000003,31298850.0,239957838.00000003,0.0,2019-09-02,1
2011,274554,4,1710.0,2898.0,2019-08-29,470642400.0,70596360.0,541238760.0,0.0,2019-09-02,1
2012,274558,7,1711.0,1427.0,2019-08-29,209513880.0,31427082.0,240940961.99999997,0.0,2019-09-02,1
2013,274874,4,1712.0,6761.0,2019-08-30,471206160.0,70680924.0,541887084.0,0.0,2019-09-02,1
2014,274878,7,1713.0,7855.0,2019-08-30,209363831.99999997,31404574.799999997,240768406.8,0.0,2019-09-02,1
2015,275478,4,1714.0,8389.0,2019-09-02,472465440.0,70869816.0,543335256.0,0.0,2019-09-02,1
2016,275482,7,1715.0,2812.0,2019-09-02,209490264.0,31423539.6,240913803.6,0.0,2019-09-02,1
2017,275487,4,1716.0,4780.0,2019-09-02,1261440.0,189216.0,1450656.0,0.0,2019-09-02,1
2018,275489,7,1717.0,9921.0,2019-09-02,489600.0,73440.0,563040.0,0.0,2019-09-02,1
2019,275490,4,,,2019-09-02,0.0,0.0,2709912348.0,0.0,2019-09-02,1
2020,275491,7,,,2019-09-02,0.0,0.0,1202770396.8,0.0,2019-09-02,1
2021,275777,4,1718.0,5127.0,2019-09-03,475174080.0,71276112.0,546450192.0,0.0,2019-09-09,1
2022,275781,7,1719.0,274.0,2019-09-03,209885111.99999997,31482766.8,241367878.79999998,0.0,2019-09-09,1
2023,276313,4,1720.0,4563.0,2019-09-04,476321040.0,71448156.0,547769196.0,0.0,2019-09-09,1
2024,276317,7,1721.0,8594.0,2019-09-04,210191868.00000003,31528782.0,241720650.0,0.0,2019-09-09,1
2025,276745,4,1722.0,2538.0,2019-09-05,477420480.0,71613072.0,549033552.0,0.0,2019-09-09,1
2026,276749,7,1723.0,21.0,2019-09-05,210281940.0,31542292.799999997,241824232.79999998,0.0,2019-09-09,1
2027,277097,4,1724.0,2647.0,2019-09-06,477943200.0,71691480.0,549634680.0,0.0,2019-09-09,1
2028,277101,7,1725.0,1329.0,2019-09-06,210080591.99999997,31512088.8,241592680.8,0.0,2019-09-09,1
2029,277561,4,1726.0,3712.0,2019-09-09,478094400.0,71714160.0,549808560.0,0.0,2019-09-09,1
2030,277565,7,1727.0,7983.0,2019-09-09,210576744.0,31586511.599999998,242163255.6,0.0,2019-09-09,1
2031,277567,4,1728.0,5868.0,2019-09-09,120960.0,18144.0,139104.0,0.0,2019-09-09,1
2032,277569,7,1729.0,7728.0,2019-09-09,34200.0,5130.0,39330.0,0.0,2019-09-09,1
2033,277570,4,,,2019-09-09,0.0,0.0,2742835284.0,0.0,2019-09-09,1
2034,277571,7,,,2019-09-09,0.0,0.0,1208708028.0,0.0,2019-09-09,1
2035,277891,4,1730.0,8116.0,2019-09-10,477761760.0,71664264.0,549426024.0,0.0,2019-09-16,1
2036,277895,7,1731.0,1122.0,2019-09-10,211039091.99999997,31655865.6,242694957.60000002,0.0,2019-09-16,1
2037,278305,4,1732.0,5898.0,2019-09-11,479628000.0,71944200.0,551572200.0,0.0,2019-09-16,1
2038,278309,7,1733.0,1896.0,2019-09-11,211143708.00000003,31671558.0,242815266.0,0.0,2019-09-16,1
2039,278764,4,1734.0,8388.0,2019-09-12,481898160.0,72284724.0,554182884.0,0.0,2019-09-16,1
2040,278768,7,1735.0,417.0,2019-09-12,212490720.0,31873608.0,244364328.00000003,0.0,2019-09-16,1
2041,278980,4,1736.0,5049.0,2019-09-13,482086080.0,72312912.0,554398992.0,0.0,2019-09-16,1
2042,278984,7,1737.0,4157.0,2019-09-13,212956668.00000003,31943502.0,244900170.0,0.0,2019-09-16,1
2043,279647,4,1738.0,6485.0,2019-09-16,482574240.0,72386136.0,554960376.0,0.0,2019-09-16,1
2044,279651,7,1739.0,4927.0,2019-09-16,213876540.0,32081482.799999997,245958022.79999998,0.0,2019-09-16,1
2045,279655,4,1740.0,5108.0,2019-09-16,1192320.0,178848.0,1371168.0,0.0,2019-09-16,1
2046,279658,7,1741.0,1113.0,2019-09-16,198000.0,29700.0,227700.0,0.0,2019-09-16,1
2047,279659,4,,,2019-09-16,0.0,0.0,2765911644.0,0.0,2019-09-16,1
2048,279660,7,,,2019-09-16,0.0,0.0,1220960444.4,0.0,2019-09-16,1
2049,279844,4,1742.0,28.0,2019-09-17,483887520.0,72583128.0,556470648.0,0.0,2019-09-23,1
2050,279848,7,1743.0,639.0,2019-09-17,213920496.0,32088074.4,246008570.4,0.0,2019-09-23,1
2051,280098,4,1744.0,8271.0,2019-09-18,483982560.0,72597384.0,556579944.0,0.0,2019-09-23,1
2052,280102,7,1745.0,5976.0,2019-09-18,214442964.0,32166446.400000002,246609410.4,0.0,2019-09-23,1
2053,280525,4,1746.0,975.0,2019-09-19,484453440.0,72668016.0,557121456.0,0.0,2019-09-23,1
2054,280529,7,1747.0,6726.0,2019-09-19,214429716.0,32164459.2,246594175.2,0.0,2019-09-23,1
2055,280917,4,1748.0,3455.0,2019-09-20,485578800.0,72836820.0,558415620.0,0.0,2019-09-23,1
2056,280921,7,1749.0,3577.0,2019-09-20,215527968.00000003,32329195.200000003,247857163.2,0.0,2019-09-23,1
2057,281581,4,1750.0,195.0,2019-09-23,486213840.0,72932076.0,559145916.0,0.0,2019-09-23,1
2058,281585,7,1751.0,9132.0,2019-09-23,215908920.0,32386338.0,248295258.00000003,0.0,2019-09-23,1
2059,281587,4,1752.0,5999.0,2019-09-23,151200.0,22680.0,173880.0,0.0,2019-09-23,1
2060,281588,4,,,2019-09-23,0.0,0.0,2787907464.0,0.0,2019-09-23,1
2061,281589,7,,,2019-09-23,0.0,0.0,1235364577.2,0.0,2019-09-23,1
2062,282054,4,1753.0,5300.0,2019-09-24,487216080.0,73082412.0,560298492.0,0.0,2019-09-30,1
2063,282058,7,1754.0,3398.0,2019-09-24,215681220.0,32352184.799999997,248033404.8,0.0,2019-09-30,1
2064,282612,4,1755.0,1886.0,2019-09-25,488777760.0,73316664.0,562094424.0,0.0,2019-09-30,1
2065,282616,7,1756.0,777.0,2019-09-25,215685071.99999997,32352760.8,248037832.79999998,0.0,2019-09-30,1
2066,282929,4,1757.0,8652.0,2019-09-26,490011120.0,73501668.0,563512788.0,0.0,2019-09-30,1
2067,282933,7,1758.0,975.0,2019-09-26,216153036.0,32422957.200000003,248575993.2,0.0,2019-09-30,1
2068,283156,4,1759.0,3010.0,2019-09-27,490352400.0,73552860.0,563905260.0,0.0,2019-09-30,1
2069,283160,7,1760.0,5696.0,2019-09-27,215979336.0,32396900.4,248376236.4,0.0,2019-09-30,1
2070,283541,4,1761.0,9711.0,2019-09-30,491047920.0,73657188.0,564705108.0,0.0,2019-09-30,1
2071,283545,7,1762.0,4224.0,2019-09-30,216167508.00000003,32425128.0,248592636.0,0.0,2019-09-30,1
2072,283547,4,1763.0,9003.0,2019-09-30,151200.0,22680.0,173880.0,0.0,2019-09-30,1
2073,283548,4,,,2019-09-30,0.0,0.0,2814689952.0,0.0,2019-09-30,1
2074,283549,7,,,2019-09-30,0.0,0.0,1241616103.2,0.0,2019-09-30,1
2075,283775,4,1764.0,5860.0,2019-10-01,491963760.0,73794564.0,565758324.0,0.0,2019-10-07,1
2076,283779,7,1765.0,9170.0,2019-10-01,215891136.0,32383670.4,248274806.4,0.0,2019-10-07,1
2077,284209,4,1766.0,7320.0,2019-10-02,493335360.0,74000304.0,567335664.0,0.0,2019-10-07,1
2078,284213,7,1767.0,5535.0,2019-10-02,215909531.99999997,32386431.599999998,248295963.6,0.0,2019-10-07,1
2079,284440,4,1768.0,1757.0,2019-10-03,493709040.0,74056356.0,567765396.0,0.0,2019-10-07,1
2080,284444,7,1769.0,3848.0,2019-10-03,216116856.0,32417528.400000002,248534384.4,0.0,2019-10-07,1
2081,284924,4,1770.0,2583.0,2019-10-04,494583840.0,74187576.0,568771416.0,0.0,2019-10-07,1
2082,284928,7,1771.0,2793.0,2019-10-04,216847296.0,32527094.4,249374390.4,0.0,2019-10-07,1
2083,285477,4,1772.0,4325.0,2019-10-07,494631360.0,74194704.0,568826064.0,0.0,2019-10-07,1
2084,285481,7,1773.0,5004.0,2019-10-07,216645948.00000003,32496893.999999996,249142841.99999997,0.0,2019-10-07,1
2085,285485,4,1774.0,4.0,2019-10-07,686880.0,103032.0,789911.9999999999,0.0,2019-10-07,1
2086,285488,7,1775.0,1405.0,2019-10-07,762048.0000000001,114307.2,876355.2000000001,0.0,2019-10-07,1
2087,285489,4,,,2019-10-07,0.0,0.0,2839246776.0,0.0,2019-10-07,1
2088,285490,7,,,2019-10-07,0.0,0.0,1244498742.0,0.0,2019-10-07,1
2089,285834,4,1776.0,1056.0,2019-10-08,496048320.0,74407248.0,570455568.0,0.0,2019-10-14,1
2090,285838,7,1777.0,2420.0,2019-10-08,218106864.0,32716029.6,250822893.6,0.0,2019-10-14,1
2091,286341,4,1778.0,7131.0,2019-10-09,496508400.0,74476260.0,570984660.0,0.0,2019-10-14,1
2092,286345,7,1779.0,3224.0,2019-10-09,219055068.00000003,32858262.0,251913330.0,0.0,2019-10-14,1
2093,286749,4,1780.0,1474.0,2019-10-10,497342160.0,74601324.0,571943484.0,0.0,2019-10-14,1
2094,286753,7,1781.0,8264.0,2019-10-10,219100536.0,32865080.4,251965616.4,0.0,2019-10-14,1
2095,287123,4,1782.0,1674.0,2019-10-11,497929680.0,74689452.0,572619132.0,0.0,2019-10-14,1
2096,287127,7,1783.0,8524.0,2019-10-11,218968308.00000003,32845248.0,251813556.0,0.0,2019-10-14,1
2097,287547,4,1784.0,718.0,2019-10-14,497834640.0,74675196.0,572509836.0,0.0,2019-10-14,1
2098,287551,7,1785.0,4834.0,2019-10-14,218905200.0,32835780.0,251740980.0,0.0,2019-10-14,1
2099,287555,4,1786.0,1492.0,2019-10-14,680400.0,102060.0,782460.0,0.0,2019-10-14,1
2100,287558,7,1787.0,4271.0,2019-10-14,748800.0,112320.0,861120.0,0.0,2019-10-14,1
2101,287559,4,,,2019-10-14,0.0,0.0,2859295140.0,0.0,2019-10-14,1
2102,287560,7,,,2019-10-14,0.0,0.0,1259117496.0,0.0,2019-10-14,1
2103,287834,4,1788.0,9454.0,2019-10-15,499018320.0,74852748.0,573871068.0,0.0,2019-10-21,1
2104,287838,7,1789.0,2112.0,2019-10-15,220188276.0,33028243.2,253216519.2,0.0,2019-10-21,1
2105,288190,4,1790.0,9803.0,2019-10-16,499616640.0,74942496.0,574559136.0,0.0,2019-10-21,1
2106,288194,7,1791.0,3325.0,2019-10-16,220532291.99999997,33079845.6,253612137.60000002,0.0,2019-10-21,1
2107,288501,4,1792.0,5855.0,2019-10-17,500091840.0,75013776.0,575105616.0,0.0,2019-10-21,1
2108,288505,7,1793.0,6233.0,2019-10-17,220705344.0,33105801.599999998,253811145.6,0.0,2019-10-21,1
2109,288848,4,1794.0,8374.0,2019-10-18,499733280.0,74959992.0,574693272.0,0.0,2019-10-21,1
2110,288852,7,1795.0,233.0,2019-10-18,220757940.0,33113692.799999997,253871632.79999998,0.0,2019-10-21,1
2111,289320,4,1796.0,9837.0,2019-10-21,500074560.0,75011184.0,575085744.0,0.0,2019-10-21,1
2112,289324,7,1797.0,6256.0,2019-10-21,221119091.99999997,33167865.6,254286957.60000002,0.0,2019-10-21,1
2113,289328,4,1798.0,5737.0,2019-10-21,518400.0,77760.0,596160.0,0.0,2019-10-21,1
2114,289331,7,1799.0,226.0,2019-10-21,486900.0,73036.8,559936.8,0.0,2019-10-21,1
2115,289332,4,,,2019-10-21,0.0,0.0,2873910996.0,0.0,2019-10-21,1
2116,289333,7,,,2019-10-21,0.0,0.0,1269358329.6,0.0,2019-10-21,1
2117,289559,4,1800.0,5772.0,2019-10-22,501215040.0,75182256.0,576397296.0,0.0,2019-10-28,1
2118,289563,7,1801.0,4374.0,2019-10-22,222222491.99999997,33333375.6,255555867.60000002,0.0,2019-10-28,1
2119,289973,4,1802.0,5897.0,2019-10-23,502130880.0,75319632.0,577450512.0,0.0,2019-10-28,1
2120,289977,7,1803.0,6652.0,2019-10-23,222172488.00000003,33325873.2,255498361.20000002,0.0,2019-10-28,1
2121,290382,4,1804.0,4260.0,2019-10-24,502800480.0,75420072.0,578220552.0,0.0,2019-10-28,1
2122,290386,7,1805.0,714.0,2019-10-24,222942240.0,33441336.000000004,256383576.0,0.0,2019-10-28,1
2123,290625,4,1806.0,2170.0,2019-10-25,502791840.0,75418776.0,578210616.0,0.0,2019-10-28,1
2124,290629,7,1807.0,5453.0,2019-10-25,222997391.99999997,33449608.8,256447000.8,0.0,2019-10-28,1
2125,291092,4,1808.0,5314.0,2019-10-28,504230400.0,75634560.0,579864960.0,0.0,2019-10-28,1
2126,291096,7,1809.0,2738.0,2019-10-28,223381044.0,33507158.400000002,256888202.39999998,0.0,2019-10-28,1
2127,291098,4,1810.0,4574.0,2019-10-28,181440.0,27215.999999999996,208656.0,0.0,2019-10-28,1
